city,city_slug,item_id,datetime,year,month,mgrs_tile,cloud_cover,clear_fraction,bad_fraction,nodata_fraction,water_fraction,edge_bad_fraction,largest_clear_component_ratio,month_score,final_score,n_aoi_pixels,b01_href,b02_href,b03_href,b04_href,b05_href,b06_href,b07_href,b08_href,b8a_href,b09_href,b11_href,b12_href,scl_href,visual_href
São Luís,sao_luis,S2B_MSIL2A_20221011T132229_R038_T23MNS_20240721T205956,2022-10-11T13:22:29.024000+00:00,2022,10,23MNS,24.755134,0.9707992331319961,0.029200766868003877,0.0,0.020944566987569316,0.06534869817971922,0.9991824600520253,0.9166666666666666,0.7552837101018314,97018,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R60m/T23MNS_20221011T132229_B01_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R10m/T23MNS_20221011T132229_B02_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R10m/T23MNS_20221011T132229_B03_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R10m/T23MNS_20221011T132229_B04_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B05_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B06_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B07_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R10m/T23MNS_20221011T132229_B08_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B8A_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R60m/T23MNS_20221011T132229_B09_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B11_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_B12_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R20m/T23MNS_20221011T132229_SCL_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/10/11/S2B_MSIL2A_20221011T132229_N0510_R038_T23MNS_20240721T205956.SAFE/GRANULE/L2A_T23MNS_A029236_20221011T132231/IMG_DATA/R10m/T23MNS_20221011T132229_TCI_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D
São Luís,sao_luis,S2A_MSIL2A_20220807T132241_R038_T23MNS_20220809T072155,2022-08-07T13:22:41.024000+00:00,2022,8,23MNS,13.606893,0.9869199529984126,0.013080047001587334,0.0,0.06180296439835907,0.04073470902306788,0.999791120533896,0.75,0.7456952855537581,97018,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R60m/T23MNS_20220807T132241_B01_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R10m/T23MNS_20220807T132241_B02_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R10m/T23MNS_20220807T132241_B03_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R10m/T23MNS_20220807T132241_B04_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B05_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B06_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B07_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R10m/T23MNS_20220807T132241_B08_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B8A_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R60m/T23MNS_20220807T132241_B09_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B11_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_B12_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R20m/T23MNS_20220807T132241_SCL_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/23/M/NS/2022/08/07/S2A_MSIL2A_20220807T132241_N0400_R038_T23MNS_20220809T072155.SAFE/GRANULE/L2A_T23MNS_A037215_20220807T132244/IMG_DATA/R10m/T23MNS_20220807T132241_TCI_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D
