city,city_slug,item_id,datetime,year,month,mgrs_tile,cloud_cover,clear_fraction,bad_fraction,nodata_fraction,water_fraction,edge_bad_fraction,largest_clear_component_ratio,month_score,final_score,n_aoi_pixels,b01_href,b02_href,b03_href,b04_href,b05_href,b06_href,b07_href,b08_href,b8a_href,b09_href,b11_href,b12_href,scl_href,visual_href
Maceió,maceio,S2A_MSIL2A_20221123T124251_R009_T25LBK_20221124T001551,2022-11-23T12:42:51.024000+00:00,2022,11,25LBK,5.563542,0.9806065409644585,0.019393459035541464,0.0,0.24053896212247622,0.031098781912230936,0.999778790237843,1.0,0.7853370522903519,479440,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R60m/T25LBK_20221123T124251_B01_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R10m/T25LBK_20221123T124251_B02_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R10m/T25LBK_20221123T124251_B03_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R10m/T25LBK_20221123T124251_B04_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B05_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B06_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B07_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R10m/T25LBK_20221123T124251_B08_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B8A_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R60m/T25LBK_20221123T124251_B09_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B11_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_B12_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R20m/T25LBK_20221123T124251_SCL_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/23/S2A_MSIL2A_20221123T124251_N0400_R009_T25LBK_20221124T001551.SAFE/GRANULE/L2A_T25LBK_A038759_20221123T124423/IMG_DATA/R10m/T25LBK_20221123T124251_TCI_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D
Maceió,maceio,S2B_MSIL2A_20221108T124249_R009_T25LBK_20221109T095536,2022-11-08T12:42:49.024000+00:00,2022,11,25LBK,11.181071,0.9434340063407308,0.05656599365926915,0.0,0.2373811112965126,0.08388953779409311,0.9899540148567386,1.0,0.7585566165452673,479440,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R60m/T25LBK_20221108T124249_B01_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R10m/T25LBK_20221108T124249_B02_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R10m/T25LBK_20221108T124249_B03_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R10m/T25LBK_20221108T124249_B04_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B05_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B06_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B07_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R10m/T25LBK_20221108T124249_B08_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B8A_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R60m/T25LBK_20221108T124249_B09_60m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B11_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_B12_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R20m/T25LBK_20221108T124249_SCL_20m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D,https://sentinel2l2a01.blob.core.windows.net/sentinel2-l2/25/L/BK/2022/11/08/S2B_MSIL2A_20221108T124249_N0400_R009_T25LBK_20221109T095536.SAFE/GRANULE/L2A_T25LBK_A029636_20221108T124248/IMG_DATA/R10m/T25LBK_20221108T124249_TCI_10m.tif?st=2026-04-20T09%3A03%3A24Z&se=2026-04-21T09%3A48%3A24Z&sp=rl&sv=2025-07-05&sr=c&skoid=9c8ff44a-6a2c-4dfb-b298-1c9212f64d9a&sktid=72f988bf-86f1-41af-91ab-2d7cd011db47&skt=2026-04-20T22%3A23%3A56Z&ske=2026-04-27T22%3A23%3A56Z&sks=b&skv=2025-07-05&sig=zSL%2BbsTrUK1BFlZKkXFdjymGZ8/mLRCxVEFO99lwnYM%3D
